"hand_breadth","hand_circumference","hand_length","Gender","Weight","Height"
"92","219","190","Male","96.16","167.64"
"82","197","182","Male","92.99","182.88"
"93","214","196","Male","108.86","172.72"
"90","212","198","Male","89.36","182.88"
"90","212","194","Male","92.53","185.42"
"80","192","178","Male","77.11","175.26"
"87","203","189","Male","80.74","175.26"
"86","207","201","Male","81.65","187.96"
"82","196","183","Male","70.31","167.64"
"89","210","195","Male","92.08","182.88"
"85","203","198","Male","89.36","193.04"
"91","213","195","Male","86.18","182.88"
"90","220","197","Male","107.05","175.26"
"87","206","197","Male","73.48","177.8"
"90","213","203","Male","99.34","185.42"
"82","195","180","Male","88.45","167.64"
"90","214","193","Male","80.74","177.8"
"98","229","202","Male","104.33","180.34"
"86","212","182","Male","69.4","167.64"
"92","216","185","Male","88","175.26"
"97","231","204","Male","80.29","182.88"
"85","205","184","Male","72.57","170.18"
"99","238","194","Male","92.53","175.26"
"88","215","201","Male","79.38","187.96"
"86","206","208","Male","81.19","177.8"
"89","220","200","Male","81.65","172.72"
"93","222","207","Male","111.13","187.96"
"89","211","192","Male","74.84","187.96"
"92","222","205","Male","96.16","182.88"
"80","191","176","Male","68.04","167.64"
"90","219","189","Male","103.87","177.8"
"92","220","204","Male","92.99","185.42"
"85","204","191","Male","83.46","172.72"
"90","213","196","Male","97.52","182.88"
"87","208","211","Male","93.44","187.96"
"90","210","199","Male","86.18","180.34"
"79","193","183","Male","76.66","170.18"
"87","212","190","Male","83.46","175.26"
"84","205","190","Male","77.11","182.88"
"93","225","188","Male","108.86","175.26"
"85","203","184","Male","72.57","175.26"
"90","217","196","Male","83.91","185.42"
"82","188","178","Male","132.45","185.42"
"91","218","203","Male","85.28","182.88"
"89","212","201","Male","74.39","167.64"
"87","203","186","Male","68.04","172.72"
"94","221","203","Male","90.72","187.96"
"89","214","181","Male","77.11","170.18"
"82","193","176","Male","79.38","175.26"
"85","202","184","Male","90.72","172.72"
"94","222","200","Male","92.08","185.42"
"86","206","197","Male","81.65","182.88"
"91","212","187","Male","73.03","175.26"
"84","203","193","Male","75.3","185.42"
"86","206","191","Male","70.31","180.34"
"89","211","203","Male","90.72","187.96"
"89","215","203","Male","75.75","177.8"
"86","207","176","Male","70.31","172.72"
"87","208","192","Male","75.3","167.64"
"86","205","195","Male","81.65","172.72"
"88","209","180","Male","79.38","172.72"
"87","207","201","Male","90.72","182.88"
"89","212","185","Male","74.84","175.26"
"90","223","207","Male","95.25","180.34"
"83","193","188","Male","69.4","180.34"
"86","209","189","Male","78.93","175.26"
"94","225","191","Male","81.65","180.34"
"88","209","194","Male","72.57","175.26"
"83","203","193","Male","81.65","180.34"
"94","223","202","Male","96.16","180.34"
"92","222","203","Male","104.33","180.34"
"85","198","191","Male","85.28","177.8"
"84","204","181","Male","70.31","170.18"
"91","220","191","Male","95.25","177.8"
"89","216","203","Male","100.24","180.34"
"88","214","201","Male","96.62","175.26"
"87","206","203","Male","82.55","193.04"
"86","201","192","Male","83.01","172.72"
"80","196","183","Male","71.67","170.18"
"91","222","187","Male","92.99","175.26"
"89","216","189","Male","90.72","172.72"
"86","205","196","Male","79.38","182.88"
"89","217","193","Male","90.72","180.34"
"89","212","192","Male","89.36","180.34"
"85","205","181","Male","77.11","170.18"
"88","211","194","Male","99.79","180.34"
"85","206","203","Male","92.99","180.34"
"96","231","191","Male","83.91","180.34"
"86","213","195","Male","79.38","175.26"
"89","212","199","Male","94.8","175.26"
"86","209","173","Male","84.82","167.64"
"90","218","193","Male","98.88","185.42"
"85","210","182","Male","86.18","177.8"
"92","223","206","Male","88","185.42"
"82","194","178","Male","60.78","167.64"
"88","207","186","Male","83.91","172.72"
"92","219","197","Male","98.88","198.12"
"88","210","192","Male","76.66","177.8"
"90","219","193","Male","96.16","177.8"
"90","212","192","Male","94.8","187.96"
"90","217","194","Male","83.91","172.72"
"92","223","207","Male","83.91","185.42"
"85","206","196","Male","103.87","182.88"
"85","204","191","Male","65.77","175.26"
"85","207","184","Male","83.91","175.26"
"85","204","181","Male","83.91","175.26"
"88","217","198","Male","86.64","182.88"
"93","216","208","Male","81.65","182.88"
"89","217","217","Male","95.25","193.04"
"87","207","191","Male","78.47","177.8"
"91","219","196","Male","98.88","182.88"
"82","196","190","Male","60.78","182.88"
"86","207","194","Male","68.04","180.34"
"84","207","198","Male","83.91","180.34"
"88","215","197","Male","86.18","185.42"
"83","201","199","Male","92.99","187.96"
"90","215","202","Male","106.59","185.42"
"90","212","197","Male","85.73","182.88"
"84","203","198","Male","84.82","193.04"
"82","198","183","Male","77.11","175.26"
"83","205","185","Male","94.35","185.42"
"83","202","185","Male","80.74","175.26"
"89","212","203","Male","95.25","182.88"
"91","217","188","Male","76.2","167.64"
"85","205","186","Male","76.66","172.72"
"89","210","194","Male","74.84","185.42"
"90","221","190","Male","83.91","182.88"
"91","219","203","Male","102.06","190.5"
"82","203","182","Male","68.04","170.18"
"81","200","181","Male","75.75","165.1"
"88","211","204","Male","84.37","170.18"
"86","210","213","Male","90.72","190.5"
"92","213","199","Male","97.52","185.42"
"83","203","176","Male","73.48","170.18"
"85","205","196","Male","92.53","182.88"
"90","215","199","Male","88.45","185.42"
"101","231","203","Male","102.06","190.5"
"88","210","190","Male","66.22","182.88"
"80","193","180","Male","72.57","172.72"
"96","229","210","Male","117.93","193.04"
"89","210","203","Male","86.18","193.04"
"84","200","188","Male","78.93","177.8"
"92","222","191","Male","78.47","172.72"
"83","202","188","Male","70.31","175.26"
"90","216","189","Male","83.46","175.26"
"87","206","203","Male","76.66","185.42"
"84","200","189","Male","73.03","175.26"
"90","221","188","Male","79.38","172.72"
"82","201","197","Male","78.02","172.72"
"82","194","185","Male","79.38","172.72"
"90","220","202","Male","90.72","182.88"
"97","232","212","Male","131.54","182.88"
"89","215","195","Male","86.18","180.34"
"79","191","176","Male","68.95","170.18"
"96","228","206","Male","86.18","185.42"
"90","220","197","Male","103.42","180.34"
"90","212","192","Male","80.29","180.34"
"83","203","191","Male","69.4","167.64"
"86","203","194","Male","97.52","180.34"
"89","211","191","Male","79.38","177.8"
"85","208","185","Male","71.67","167.64"
"84","205","179","Male","88.45","172.72"
"90","223","197","Male","101.15","170.18"
"86","207","178","Male","74.84","170.18"
"93","222","223","Male","92.99","180.34"
"89","213","205","Male","95.25","182.88"
"83","199","184","Male","67.13","170.18"
"90","220","194","Male","95.25","180.34"
"84","200","191","Male","84.82","180.34"
"78","193","178","Male","79.38","167.64"
"84","199","181","Male","70.31","177.8"
"84","203","175","Male","73.48","165.1"
"84","202","174","Male","83.91","175.26"
"80","195","168","Male","81.65","165.1"
"81","187","198","Male","68.95","177.8"
"85","204","193","Male","89.36","180.34"
"84","206","186","Male","70.31","172.72"
"91","213","202","Male","74.84","180.34"
"91","214","205","Male","95.25","180.34"
"86","202","198","Male","78.47","182.88"
"89","217","194","Male","97.52","165.1"
"81","201","183","Male","68.04","170.18"
"83","199","189","Male","67.13","180.34"
"91","221","195","Male","79.38","180.34"
"87","212","193","Male","78.47","167.64"
"89","214","200","Male","99.79","182.88"
"93","223","214","Male","97.52","193.04"
"88","208","191","Male","80.29","182.88"
"88","207","198","Male","80.29","177.8"
"86","202","193","Male","65.77","170.18"
"85","206","185","Male","68.04","167.64"
"83","199","183","Male","81.65","175.26"
"82","195","191","Male","63.05","175.26"
"89","213","191","Male","77.11","175.26"
"91","218","188","Male","68.04","177.8"
"80","192","164","Male","58.97","157.48"
"88","207","186","Male","72.57","170.18"
"87","210","188","Male","83.91","175.26"
"89","213","200","Male","77.11","187.96"
"90","211","193","Male","86.18","177.8"
"89","213","197","Male","89.36","185.42"
"81","193","182","Male","72.57","170.18"
"94","222","191","Male","88","180.34"
"83","207","183","Male","84.37","170.18"
"92","218","192","Male","74.84","175.26"
"95","223","205","Male","98.88","185.42"
"75","182","184","Female","64.41","154.94"
"78","187","189","Female","54.43","162.56"
"84","198","195","Female","66.68","172.72"
"80","192","186","Female","79.38","167.64"
"78","183","187","Female","88.45","160.02"
"78","188","198","Female","81.65","170.18"
"77","183","167","Female","74.84","165.1"
"82","192","177","Female","76.2","167.64"
"74","177","174","Female","53.52","149.86"
"82","195","175","Female","68.04","160.02"
"87","208","210","Female","96.16","175.26"
"80","185","186","Female","68.04","167.64"
"75","180","178","Female","76.66","165.1"
"83","203","190","Female","71.67","167.64"
"80","190","178","Female","72.57","162.56"
"81","193","177","Female","65.77","167.64"
"82","192","187","Female","62.14","165.1"
"75","178","186","Female","58.97","170.18"
"79","188","187","Female","72.57","167.64"
"72","171","175","Female","58.97","162.56"
"75","180","169","Female","78.02","152.4"
"77","185","184","Female","74.84","167.64"
"74","177","174","Female","49.9","162.56"
"76","182","175","Female","68.04","167.64"
"82","191","195","Female","68.04","165.1"
"78","190","177","Female","72.12","160.02"
"74","176","155","Female","48.53","142.24"
"74","185","173","Female","69.85","162.56"
"78","187","182","Female","72.57","170.18"
"76","183","194","Female","62.14","162.56"
"75","180","184","Female","65.77","160.02"
"79","193","183","Female","70.31","167.64"
"76","183","191","Female","70.31","175.26"
"77","188","186","Female","83.91","167.64"
"78","190","186","Female","90.72","167.64"
"75","180","180","Female","60.78","165.1"
"71","168","183","Female","57.61","170.18"
"84","204","185","Female","54.43","154.94"
"78","187","177","Female","75.3","162.56"
"83","197","180","Female","79.38","160.02"
"83","201","172","Female","81.65","165.1"
"79","183","186","Female","70.31","170.18"
"80","188","174","Female","74.39","165.1"
"88","206","184","Female","73.94","162.56"
"81","194","188","Female","79.38","160.02"
"80","194","184","Female","77.11","167.64"
"87","203","190","Female","70.31","165.1"
"84","201","193","Female","69.4","162.56"
"77","186","185","Female","65.77","172.72"
"74","176","176","Female","46.72","160.02"
"79","187","181","Female","68.04","170.18"
"77","188","188","Female","122.47","203.2"
"84","197","195","Female","88.9","172.72"
"78","191","180","Female","74.84","162.56"
"78","187","164","Female","68.04","157.48"
"74","177","166","Female","60.33","154.94"
"74","172","176","Female","58.06","165.1"
"78","186","175","Female","69.4","160.02"
"78","186","178","Female","72.57","165.1"
"79","185","174","Female","58.97","162.56"
"78","188","201","Female","70.76","177.8"
"74","181","189","Female","83.91","167.64"
"77","181","162","Female","61.23","165.1"
"84","206","185","Female","82.55","162.56"
"77","188","187","Female","65.77","167.64"
"81","190","180","Female","70.31","167.64"
"75","182","171","Female","65.77","160.02"
"76","177","173","Female","57.15","160.02"
"88","204","188","Female","81.65","167.64"
"79","186","177","Female","58.97","162.56"
"79","185","180","Female","63.5","154.94"
"77","176","167","Female","55.79","157.48"
"76","181","178","Female","59.87","162.56"
"82","193","184","Female","65.77","170.18"
"78","184","167","Female","68.04","154.94"
"76","185","193","Female","72.57","175.26"
"77","182","178","Female","68.04","157.48"
"77","186","187","Female","68.04","167.64"
"80","193","174","Female","72.57","160.02"
"79","188","182","Female","68.04","167.64"
"80","196","189","Female","84.82","172.72"
"86","203","197","Female","83.46","185.42"
"80","193","186","Female","77.11","165.1"
"81","195","187","Female","61.69","170.18"
"79","187","190","Female","78.93","170.18"
"74","176","175","Female","61.69","154.94"
"77","190","179","Female","67.13","160.02"
"84","197","180","Female","69.4","165.1"
"85","198","187","Female","67.13","167.64"
"77","187","184","Female","61.23","154.94"
"81","193","180","Female","77.11","160.02"
"75","182","176","Female","58.51","165.1"
"82","193","176","Female","70.76","165.1"
"79","186","184","Female","56.7","167.64"
"84","204","200","Female","83.91","175.26"
"73","175","164","Female","55.34","152.4"
"73","172","163","Female","62.14","152.4"
"77","190","185","Female","72.57","165.1"
"81","188","180","Female","66.22","162.56"
"78","182","168","Female","49.9","157.48"
"84","195","178","Female","63.5","165.1"
"78","185","161","Female","66.68","167.64"
"84","198","174","Female","57.61","162.56"
"79","193","164","Female","63.96","160.02"
"80","188","190","Female","61.69","172.72"
"74","175","169","Female","47.17","149.86"
"80","185","160","Female","58.06","152.4"
"83","195","181","Female","74.84","160.02"
"80","186","185","Female","67.59","165.1"
"77","181","170","Female","70.76","160.02"
"83","195","198","Female","77.11","175.26"
"74","182","174","Female","53.07","157.48"
"79","190","182","Female","61.23","162.56"
"72","177","172","Female","63.5","162.56"
"78","184","183","Female","78.02","167.64"
"75","177","170","Female","59.42","162.56"
"83","196","168","Female","73.48","157.48"
"82","193","163","Female","65.77","160.02"
"74","182","174","Female","67.59","165.1"
"82","190","180","Female","59.87","162.56"
"86","203","194","Female","71.67","177.8"
"78","185","176","Female","53.52","152.4"
"84","200","193","Female","74.84","175.26"
"80","189","179","Female","59.87","165.1"
"74","180","166","Female","49.9","149.86"
"77","180","165","Female","63.5","157.48"
"75","180","184","Female","66.68","165.1"
"80","190","181","Female","62.14","167.64"
"76","183","172","Female","58.97","152.4"
"77","184","177","Female","61.23","162.56"
"79","188","168","Female","61.23","160.02"
"78","187","180","Female","77.56","167.64"
"76","180","170","Female","73.94","154.94"
"77","182","175","Female","62.14","165.1"
"76","179","170","Female","66.68","152.4"
"73","170","180","Female","52.16","160.02"
"73","173","185","Female","63.5","162.56"
"80","185","182","Female","69.4","165.1"
"84","196","196","Female","71.67","172.72"
"78","186","182","Female","65.77","167.64"
"77","184","176","Female","81.65","165.1"
"74","176","176","Female","62.6","162.56"
"80","191","178","Female","60.33","157.48"
"79","187","188","Female","56.7","160.02"
"74","178","177","Female","50.35","167.64"
"76","177","174","Female","61.69","160.02"
"83","197","188","Female","81.65","170.18"
"75","176","162","Female","54.43","162.56"
"79","193","180","Female","63.96","157.48"
"78","187","184","Female","53.98","157.48"
"78","186","192","Female","57.15","165.1"
"74","177","180","Female","63.5","160.02"
"78","190","174","Female","63.5","162.56"
